participant,frame_file,frame_name,outcome_prediction
3203,q_1_main_1_30fps_frame0060.png,q_1_main_1_30fps_frame0060,poorly
3203,q_1_main_1_30fps_frame0075.png,q_1_main_1_30fps_frame0075,poorly
3203,q_1_main_1_30fps_frame0090.png,q_1_main_1_30fps_frame0090,poorly
3203,q_20_main_0_30fps_frame0015.png,q_20_main_0_30fps_frame0015,poorly
3203,q_20_main_0_30fps_frame0030.png,q_20_main_0_30fps_frame0030,Poorly.
3203,q_20_main_0_30fps_frame0045.png,q_20_main_0_30fps_frame0045,poorly
3203,q_20_main_0_30fps_frame0060.png,q_20_main_0_30fps_frame0060,poorly
3203,q_20_main_0_30fps_frame0075.png,q_20_main_0_30fps_frame0075,poorly
3203,q_20_main_0_30fps_frame0090.png,q_20_main_0_30fps_frame0090,poorly
3203,q_23_main_0_30fps_frame0014.png,q_23_main_0_30fps_frame0014,poorly
3203,q_23_main_0_30fps_frame0029.png,q_23_main_0_30fps_frame0029,poorly
3203,q_23_main_0_30fps_frame0044.png,q_23_main_0_30fps_frame0044,poorly
3203,q_23_main_0_30fps_frame0059.png,q_23_main_0_30fps_frame0059,poorly
3203,q_23_main_0_30fps_frame0074.png,q_23_main_0_30fps_frame0074,poorly.
3203,q_23_main_0_30fps_frame0089.png,q_23_main_0_30fps_frame0089,poorly
3203,q_24_main_0_30fps_frame0014.png,q_24_main_0_30fps_frame0014,poorly
3203,q_24_main_0_30fps_frame0029.png,q_24_main_0_30fps_frame0029,poorly
3203,q_24_main_0_30fps_frame0044.png,q_24_main_0_30fps_frame0044,poorly
3203,q_24_main_0_30fps_frame0059.png,q_24_main_0_30fps_frame0059,poorly
3203,q_24_main_0_30fps_frame0074.png,q_24_main_0_30fps_frame0074,poorly
3203,q_24_main_0_30fps_frame0089.png,q_24_main_0_30fps_frame0089,poorly
3203,q_25_main_0_30fps_frame0014.png,q_25_main_0_30fps_frame0014,poorly
3203,q_25_main_0_30fps_frame0029.png,q_25_main_0_30fps_frame0029,Poorly.
3203,q_25_main_0_30fps_frame0044.png,q_25_main_0_30fps_frame0044,poorly
3203,q_25_main_0_30fps_frame0059.png,q_25_main_0_30fps_frame0059,poorly
3203,q_25_main_0_30fps_frame0074.png,q_25_main_0_30fps_frame0074,poorly
3203,q_25_main_0_30fps_frame0089.png,q_25_main_0_30fps_frame0089,poorly
3203,q_26_main_0_30fps_frame0015.png,q_26_main_0_30fps_frame0015,poorly
3203,q_26_main_0_30fps_frame0030.png,q_26_main_0_30fps_frame0030,poorly
3203,q_26_main_0_30fps_frame0045.png,q_26_main_0_30fps_frame0045,poorly
3203,q_26_main_0_30fps_frame0060.png,q_26_main_0_30fps_frame0060,poorly
3203,q_26_main_0_30fps_frame0075.png,q_26_main_0_30fps_frame0075,poorly
3203,q_26_main_0_30fps_frame0090.png,q_26_main_0_30fps_frame0090,poorly
3203,q_27_main_1_30fps_frame0015.png,q_27_main_1_30fps_frame0015,poorly
3203,q_27_main_1_30fps_frame0030.png,q_27_main_1_30fps_frame0030,poorly
3203,q_27_main_1_30fps_frame0045.png,q_27_main_1_30fps_frame0045,Poorly.
3203,q_27_main_1_30fps_frame0060.png,q_27_main_1_30fps_frame0060,poorly
3203,q_27_main_1_30fps_frame0075.png,q_27_main_1_30fps_frame0075,poorly
3203,q_27_main_1_30fps_frame0090.png,q_27_main_1_30fps_frame0090,poorly
3203,q_28_main_0_30fps_frame0013.png,q_28_main_0_30fps_frame0013,poorly
3203,q_28_main_0_30fps_frame0028.png,q_28_main_0_30fps_frame0028,poorly
3203,q_28_main_0_30fps_frame0043.png,q_28_main_0_30fps_frame0043,poorly
3203,q_28_main_0_30fps_frame0058.png,q_28_main_0_30fps_frame0058,poorly
3203,q_28_main_0_30fps_frame0073.png,q_28_main_0_30fps_frame0073,poorly
3203,q_28_main_0_30fps_frame0088.png,q_28_main_0_30fps_frame0088,poorly
3203,q_29_main_0_30fps_frame0014.png,q_29_main_0_30fps_frame0014,poorly
3203,q_29_main_0_30fps_frame0029.png,q_29_main_0_30fps_frame0029,poorly
3203,q_29_main_0_30fps_frame0044.png,q_29_main_0_30fps_frame0044,poorly
3203,q_29_main_0_30fps_frame0059.png,q_29_main_0_30fps_frame0059,poorly
3203,q_29_main_0_30fps_frame0074.png,q_29_main_0_30fps_frame0074,poorly
3203,q_29_main_0_30fps_frame0089.png,q_29_main_0_30fps_frame0089,poorly
3203,q_2_main_1_30fps_frame0014.png,q_2_main_1_30fps_frame0014,poorly
3203,q_2_main_1_30fps_frame0029.png,q_2_main_1_30fps_frame0029,poorly
3203,q_2_main_1_30fps_frame0044.png,q_2_main_1_30fps_frame0044,poorly
3203,q_2_main_1_30fps_frame0059.png,q_2_main_1_30fps_frame0059,poorly
3203,q_2_main_1_30fps_frame0074.png,q_2_main_1_30fps_frame0074,poorly
3203,q_2_main_1_30fps_frame0089.png,q_2_main_1_30fps_frame0089,poorly
3203,q_3_main_1_30fps_frame0014.png,q_3_main_1_30fps_frame0014,poorly
3203,q_3_main_1_30fps_frame0029.png,q_3_main_1_30fps_frame0029,poorly
3203,q_3_main_1_30fps_frame0044.png,q_3_main_1_30fps_frame0044,poorly
3203,q_3_main_1_30fps_frame0059.png,q_3_main_1_30fps_frame0059,poorly
3203,q_3_main_1_30fps_frame0074.png,q_3_main_1_30fps_frame0074,poorly
3203,q_3_main_1_30fps_frame0089.png,q_3_main_1_30fps_frame0089,poorly
3203,q_4_main_1_30fps_frame0014.png,q_4_main_1_30fps_frame0014,poorly
3203,q_4_main_1_30fps_frame0029.png,q_4_main_1_30fps_frame0029,poorly
3203,q_4_main_1_30fps_frame0044.png,q_4_main_1_30fps_frame0044,poorly
3203,q_4_main_1_30fps_frame0059.png,q_4_main_1_30fps_frame0059,poorly
3203,q_4_main_1_30fps_frame0074.png,q_4_main_1_30fps_frame0074,poorly
3203,q_4_main_1_30fps_frame0089.png,q_4_main_1_30fps_frame0089,Poorly.
3203,q_5_main_0_30fps_frame0014.png,q_5_main_0_30fps_frame0014,poorly
3203,q_5_main_0_30fps_frame0029.png,q_5_main_0_30fps_frame0029,poorly
3203,q_5_main_0_30fps_frame0044.png,q_5_main_0_30fps_frame0044,poorly
3203,q_5_main_0_30fps_frame0059.png,q_5_main_0_30fps_frame0059,poorly
3203,q_5_main_0_30fps_frame0074.png,q_5_main_0_30fps_frame0074,poorly
3203,q_5_main_0_30fps_frame0089.png,q_5_main_0_30fps_frame0089,poorly
3203,q_6_main_1_30fps_frame0014.png,q_6_main_1_30fps_frame0014,Poorly.
3203,q_6_main_1_30fps_frame0029.png,q_6_main_1_30fps_frame0029,poorly
3203,q_6_main_1_30fps_frame0044.png,q_6_main_1_30fps_frame0044,poorly
3203,q_6_main_1_30fps_frame0059.png,q_6_main_1_30fps_frame0059,poorly
3203,q_6_main_1_30fps_frame0074.png,q_6_main_1_30fps_frame0074,poorly
3203,q_6_main_1_30fps_frame0089.png,q_6_main_1_30fps_frame0089,poorly
3203,q_8_main_1_30fps_frame0014.png,q_8_main_1_30fps_frame0014,poorly
3203,q_8_main_1_30fps_frame0029.png,q_8_main_1_30fps_frame0029,poorly
3203,q_8_main_1_30fps_frame0044.png,q_8_main_1_30fps_frame0044,poorly
3203,q_8_main_1_30fps_frame0059.png,q_8_main_1_30fps_frame0059,poorly
3203,q_8_main_1_30fps_frame0074.png,q_8_main_1_30fps_frame0074,poorly
3203,q_8_main_1_30fps_frame0089.png,q_8_main_1_30fps_frame0089,poorly
3203,q_warmup_3_main_1_30fps_frame0014.png,q_warmup_3_main_1_30fps_frame0014,Poorly.
3203,q_warmup_3_main_1_30fps_frame0029.png,q_warmup_3_main_1_30fps_frame0029,poorly
3203,q_warmup_3_main_1_30fps_frame0044.png,q_warmup_3_main_1_30fps_frame0044,poorly
3203,q_warmup_3_main_1_30fps_frame0059.png,q_warmup_3_main_1_30fps_frame0059,Poorly.
3203,q_warmup_3_main_1_30fps_frame0074.png,q_warmup_3_main_1_30fps_frame0074,Poorly.
3203,q_warmup_3_main_1_30fps_frame0089.png,q_warmup_3_main_1_30fps_frame0089,poorly
3339,q_10_main_0_30fps_frame0014.png,q_10_main_0_30fps_frame0014,Poorly.
3339,q_10_main_0_30fps_frame0029.png,q_10_main_0_30fps_frame0029,Poorly.
3339,q_10_main_0_30fps_frame0044.png,q_10_main_0_30fps_frame0044,Poorly.
3339,q_10_main_0_30fps_frame0059.png,q_10_main_0_30fps_frame0059,Poorly.
3339,q_10_main_0_30fps_frame0074.png,q_10_main_0_30fps_frame0074,Poorly.
3339,q_10_main_0_30fps_frame0089.png,q_10_main_0_30fps_frame0089,Poorly.
3339,q_12_main_1_30fps_frame0014.png,q_12_main_1_30fps_frame0014,Poorly.
3339,q_12_main_1_30fps_frame0029.png,q_12_main_1_30fps_frame0029,Poorly.
3339,q_12_main_1_30fps_frame0044.png,q_12_main_1_30fps_frame0044,Poorly.
3339,q_12_main_1_30fps_frame0059.png,q_12_main_1_30fps_frame0059,Poorly.
3339,q_12_main_1_30fps_frame0074.png,q_12_main_1_30fps_frame0074,Poorly.
3339,q_12_main_1_30fps_frame0089.png,q_12_main_1_30fps_frame0089,Poorly.
3339,q_13_main_0_30fps_frame0014.png,q_13_main_0_30fps_frame0014,Poorly.
3339,q_13_main_0_30fps_frame0029.png,q_13_main_0_30fps_frame0029,Poorly.
3339,q_13_main_0_30fps_frame0044.png,q_13_main_0_30fps_frame0044,Poorly.
3339,q_13_main_0_30fps_frame0059.png,q_13_main_0_30fps_frame0059,Poorly.
3339,q_13_main_0_30fps_frame0074.png,q_13_main_0_30fps_frame0074,Poorly.
3339,q_13_main_0_30fps_frame0089.png,q_13_main_0_30fps_frame0089,Poorly.
3339,q_16_main_1_30fps_frame0014.png,q_16_main_1_30fps_frame0014,Poorly.
3339,q_16_main_1_30fps_frame0029.png,q_16_main_1_30fps_frame0029,poorly
3339,q_16_main_1_30fps_frame0044.png,q_16_main_1_30fps_frame0044,Poorly.
3339,q_16_main_1_30fps_frame0059.png,q_16_main_1_30fps_frame0059,Poorly.
3339,q_16_main_1_30fps_frame0074.png,q_16_main_1_30fps_frame0074,Poorly.
3339,q_16_main_1_30fps_frame0089.png,q_16_main_1_30fps_frame0089,Poorly.
3339,q_17_main_0_30fps_frame0014.png,q_17_main_0_30fps_frame0014,Poorly.
3339,q_17_main_0_30fps_frame0029.png,q_17_main_0_30fps_frame0029,Poorly.
3339,q_17_main_0_30fps_frame0044.png,q_17_main_0_30fps_frame0044,Poorly.
3339,q_17_main_0_30fps_frame0059.png,q_17_main_0_30fps_frame0059,Poorly.
3339,q_17_main_0_30fps_frame0074.png,q_17_main_0_30fps_frame0074,Poorly.
3339,q_17_main_0_30fps_frame0089.png,q_17_main_0_30fps_frame0089,Poorly.
3339,q_1_main_0_30fps_frame0013.png,q_1_main_0_30fps_frame0013,Poorly.
3339,q_1_main_0_30fps_frame0028.png,q_1_main_0_30fps_frame0028,Poorly.
3339,q_1_main_0_30fps_frame0043.png,q_1_main_0_30fps_frame0043,Poorly.
3339,q_1_main_0_30fps_frame0058.png,q_1_main_0_30fps_frame0058,Poorly.
3339,q_1_main_0_30fps_frame0073.png,q_1_main_0_30fps_frame0073,Poorly.
3339,q_1_main_0_30fps_frame0088.png,q_1_main_0_30fps_frame0088,Poorly.
3339,q_22_main_0_30fps_frame0013.png,q_22_main_0_30fps_frame0013,Poorly.
3339,q_22_main_0_30fps_frame0028.png,q_22_main_0_30fps_frame0028,Poorly.
3339,q_22_main_0_30fps_frame0043.png,q_22_main_0_30fps_frame0043,Poorly.
3339,q_22_main_0_30fps_frame0058.png,q_22_main_0_30fps_frame0058,Poorly.
3339,q_22_main_0_30fps_frame0073.png,q_22_main_0_30fps_frame0073,Poorly.
3339,q_22_main_0_30fps_frame0088.png,q_22_main_0_30fps_frame0088,Poorly.
3339,q_23_main_0_30fps_frame0015.png,q_23_main_0_30fps_frame0015,Poorly.
3339,q_23_main_0_30fps_frame0030.png,q_23_main_0_30fps_frame0030,Poorly.
3339,q_23_main_0_30fps_frame0045.png,q_23_main_0_30fps_frame0045,Poorly.
3339,q_23_main_0_30fps_frame0060.png,q_23_main_0_30fps_frame0060,Poorly.
3339,q_23_main_0_30fps_frame0075.png,q_23_main_0_30fps_frame0075,Poorly.
3339,q_23_main_0_30fps_frame0090.png,q_23_main_0_30fps_frame0090,Poorly.
3339,q_24_main_0_30fps_frame0014.png,q_24_main_0_30fps_frame0014,Poorly.
3339,q_24_main_0_30fps_frame0029.png,q_24_main_0_30fps_frame0029,poorly
3339,q_24_main_0_30fps_frame0044.png,q_24_main_0_30fps_frame0044,Poorly.
3339,q_24_main_0_30fps_frame0059.png,q_24_main_0_30fps_frame0059,Poorly.
3339,q_24_main_0_30fps_frame0074.png,q_24_main_0_30fps_frame0074,Poorly.
3339,q_24_main_0_30fps_frame0089.png,q_24_main_0_30fps_frame0089,Poorly.
3339,q_25_main_0_30fps_frame0015.png,q_25_main_0_30fps_frame0015,Poorly.
3339,q_25_main_0_30fps_frame0030.png,q_25_main_0_30fps_frame0030,Poorly.
3339,q_25_main_0_30fps_frame0045.png,q_25_main_0_30fps_frame0045,Poorly.
3339,q_25_main_0_30fps_frame0060.png,q_25_main_0_30fps_frame0060,Poorly.
3339,q_25_main_0_30fps_frame0075.png,q_25_main_0_30fps_frame0075,Poorly.
3339,q_25_main_0_30fps_frame0090.png,q_25_main_0_30fps_frame0090,Poorly.
3339,q_26_main_0_30fps_frame0014.png,q_26_main_0_30fps_frame0014,Poorly.
3339,q_26_main_0_30fps_frame0029.png,q_26_main_0_30fps_frame0029,Poorly.
3339,q_26_main_0_30fps_frame0044.png,q_26_main_0_30fps_frame0044,Poorly.
3339,q_26_main_0_30fps_frame0059.png,q_26_main_0_30fps_frame0059,poorly.
3339,q_26_main_0_30fps_frame0074.png,q_26_main_0_30fps_frame0074,Poorly.
3339,q_26_main_0_30fps_frame0089.png,q_26_main_0_30fps_frame0089,Poorly.
3339,q_27_main_0_30fps_frame0013.png,q_27_main_0_30fps_frame0013,Poorly.
3339,q_27_main_0_30fps_frame0028.png,q_27_main_0_30fps_frame0028,Poorly.
3339,q_27_main_0_30fps_frame0043.png,q_27_main_0_30fps_frame0043,Poorly.
3339,q_27_main_0_30fps_frame0058.png,q_27_main_0_30fps_frame0058,poorly
3339,q_27_main_0_30fps_frame0073.png,q_27_main_0_30fps_frame0073,Poorly.
3339,q_27_main_0_30fps_frame0088.png,q_27_main_0_30fps_frame0088,Poorly.
3339,q_28_main_0_30fps_frame0014.png,q_28_main_0_30fps_frame0014,Poorly.
3339,q_28_main_0_30fps_frame0029.png,q_28_main_0_30fps_frame0029,Poorly.
3339,q_28_main_0_30fps_frame0044.png,q_28_main_0_30fps_frame0044,Poorly.
3339,q_28_main_0_30fps_frame0059.png,q_28_main_0_30fps_frame0059,Poorly.
3339,q_28_main_0_30fps_frame0074.png,q_28_main_0_30fps_frame0074,Poorly.
3339,q_28_main_0_30fps_frame0089.png,q_28_main_0_30fps_frame0089,Poorly.
3339,q_30_main_0_30fps_frame0013.png,q_30_main_0_30fps_frame0013,Poorly.
3339,q_30_main_0_30fps_frame0028.png,q_30_main_0_30fps_frame0028,Poorly.
3339,q_30_main_0_30fps_frame0043.png,q_30_main_0_30fps_frame0043,Poorly.
3339,q_30_main_0_30fps_frame0058.png,q_30_main_0_30fps_frame0058,Poorly.
3339,q_30_main_0_30fps_frame0073.png,q_30_main_0_30fps_frame0073,Poorly.
3339,q_30_main_0_30fps_frame0088.png,q_30_main_0_30fps_frame0088,Poorly.
3339,q_6_main_1_30fps_frame0013.png,q_6_main_1_30fps_frame0013,Poorly.
3339,q_6_main_1_30fps_frame0028.png,q_6_main_1_30fps_frame0028,Poorly.
3339,q_6_main_1_30fps_frame0043.png,q_6_main_1_30fps_frame0043,Poorly.
3339,q_6_main_1_30fps_frame0058.png,q_6_main_1_30fps_frame0058,Poorly.
3339,q_6_main_1_30fps_frame0073.png,q_6_main_1_30fps_frame0073,Poorly.
3339,q_6_main_1_30fps_frame0088.png,q_6_main_1_30fps_frame0088,poorly
3339,q_8_main_1_30fps_frame0014.png,q_8_main_1_30fps_frame0014,Poorly.
3339,q_8_main_1_30fps_frame0029.png,q_8_main_1_30fps_frame0029,Poorly.
3339,q_8_main_1_30fps_frame0044.png,q_8_main_1_30fps_frame0044,Poorly.
3339,q_8_main_1_30fps_frame0059.png,q_8_main_1_30fps_frame0059,Poorly.
3339,q_8_main_1_30fps_frame0074.png,q_8_main_1_30fps_frame0074,Poorly.
3339,q_8_main_1_30fps_frame0089.png,q_8_main_1_30fps_frame0089,poorly
3339,q_9_main_1_30fps_frame0014.png,q_9_main_1_30fps_frame0014,Poorly.
3339,q_9_main_1_30fps_frame0029.png,q_9_main_1_30fps_frame0029,Poorly.
3339,q_9_main_1_30fps_frame0044.png,q_9_main_1_30fps_frame0044,Poorly.
3339,q_9_main_1_30fps_frame0059.png,q_9_main_1_30fps_frame0059,Poorly.
3339,q_9_main_1_30fps_frame0074.png,q_9_main_1_30fps_frame0074,poorly
3339,q_9_main_1_30fps_frame0089.png,q_9_main_1_30fps_frame0089,Poorly.
3339,q_warmup_3_main_1_30fps_frame0013.png,q_warmup_3_main_1_30fps_frame0013,Poorly.
3339,q_warmup_3_main_1_30fps_frame0028.png,q_warmup_3_main_1_30fps_frame0028,Poorly.
3339,q_warmup_3_main_1_30fps_frame0043.png,q_warmup_3_main_1_30fps_frame0043,Poorly.
3339,q_warmup_3_main_1_30fps_frame0058.png,q_warmup_3_main_1_30fps_frame0058,Poorly.
3339,q_warmup_3_main_1_30fps_frame0073.png,q_warmup_3_main_1_30fps_frame0073,Poorly.
3339,q_warmup_3_main_1_30fps_frame0088.png,q_warmup_3_main_1_30fps_frame0088,Poorly.
3882,q_12_main_1_30fps_frame0015.png,q_12_main_1_30fps_frame0015,poorly
3882,q_12_main_1_30fps_frame0030.png,q_12_main_1_30fps_frame0030,Poorly.
3882,q_12_main_1_30fps_frame0045.png,q_12_main_1_30fps_frame0045,Poorly.
3882,q_12_main_1_30fps_frame0060.png,q_12_main_1_30fps_frame0060,Poorly.
3882,q_12_main_1_30fps_frame0075.png,q_12_main_1_30fps_frame0075,poorly
3882,q_12_main_1_30fps_frame0090.png,q_12_main_1_30fps_frame0090,Poorly.
3882,q_15_main_1_30fps_frame0014.png,q_15_main_1_30fps_frame0014,Poorly.
3882,q_15_main_1_30fps_frame0029.png,q_15_main_1_30fps_frame0029,poorly
3882,q_15_main_1_30fps_frame0044.png,q_15_main_1_30fps_frame0044,Poorly.
3882,q_15_main_1_30fps_frame0059.png,q_15_main_1_30fps_frame0059,Poorly.
3882,q_15_main_1_30fps_frame0074.png,q_15_main_1_30fps_frame0074,Poorly.
3882,q_15_main_1_30fps_frame0089.png,q_15_main_1_30fps_frame0089,Poorly.
3882,q_16_main_1_30fps_frame0015.png,q_16_main_1_30fps_frame0015,Poorly.
3882,q_16_main_1_30fps_frame0030.png,q_16_main_1_30fps_frame0030,Poorly.
3882,q_16_main_1_30fps_frame0045.png,q_16_main_1_30fps_frame0045,Poorly.
3882,q_16_main_1_30fps_frame0060.png,q_16_main_1_30fps_frame0060,poorly.
3882,q_16_main_1_30fps_frame0075.png,q_16_main_1_30fps_frame0075,poorly
3882,q_16_main_1_30fps_frame0090.png,q_16_main_1_30fps_frame0090,poorly
3882,q_19_main_0_30fps_frame0015.png,q_19_main_0_30fps_frame0015,Poorly.
3882,q_19_main_0_30fps_frame0030.png,q_19_main_0_30fps_frame0030,Poorly.
3882,q_19_main_0_30fps_frame0045.png,q_19_main_0_30fps_frame0045,Poorly.
3882,q_19_main_0_30fps_frame0060.png,q_19_main_0_30fps_frame0060,poorly
3882,q_19_main_0_30fps_frame0075.png,q_19_main_0_30fps_frame0075,poorly
3882,q_19_main_0_30fps_frame0090.png,q_19_main_0_30fps_frame0090,poorly
3882,q_1_main_0_30fps_frame0015.png,q_1_main_0_30fps_frame0015,poorly
3882,q_1_main_0_30fps_frame0030.png,q_1_main_0_30fps_frame0030,poorly
3882,q_1_main_0_30fps_frame0045.png,q_1_main_0_30fps_frame0045,Poorly.
3882,q_1_main_0_30fps_frame0060.png,q_1_main_0_30fps_frame0060,poorly
3882,q_1_main_0_30fps_frame0075.png,q_1_main_0_30fps_frame0075,poorly
3882,q_1_main_0_30fps_frame0090.png,q_1_main_0_30fps_frame0090,poorly
3882,q_20_main_0_30fps_frame0015.png,q_20_main_0_30fps_frame0015,poorly
3882,q_20_main_0_30fps_frame0030.png,q_20_main_0_30fps_frame0030,poorly
3882,q_20_main_0_30fps_frame0045.png,q_20_main_0_30fps_frame0045,Poorly.
3882,q_20_main_0_30fps_frame0060.png,q_20_main_0_30fps_frame0060,Poorly.
3882,q_20_main_0_30fps_frame0075.png,q_20_main_0_30fps_frame0075,poorly
3882,q_20_main_0_30fps_frame0090.png,q_20_main_0_30fps_frame0090,Poorly.
3882,q_22_main_0_30fps_frame0015.png,q_22_main_0_30fps_frame0015,Poorly.
3882,q_22_main_0_30fps_frame0030.png,q_22_main_0_30fps_frame0030,Poorly.
3882,q_22_main_0_30fps_frame0045.png,q_22_main_0_30fps_frame0045,Poorly.
3882,q_22_main_0_30fps_frame0060.png,q_22_main_0_30fps_frame0060,Poorly.
3882,q_22_main_0_30fps_frame0075.png,q_22_main_0_30fps_frame0075,Poorly.
3882,q_22_main_0_30fps_frame0090.png,q_22_main_0_30fps_frame0090,poorly
3882,q_24_main_1_30fps_frame0014.png,q_24_main_1_30fps_frame0014,poorly
3882,q_24_main_1_30fps_frame0029.png,q_24_main_1_30fps_frame0029,poorly
3882,q_24_main_1_30fps_frame0044.png,q_24_main_1_30fps_frame0044,poorly
3882,q_24_main_1_30fps_frame0059.png,q_24_main_1_30fps_frame0059,Poorly.
3882,q_24_main_1_30fps_frame0074.png,q_24_main_1_30fps_frame0074,poorly
3882,q_24_main_1_30fps_frame0089.png,q_24_main_1_30fps_frame0089,Poorly.
3882,q_26_main_1_30fps_frame0014.png,q_26_main_1_30fps_frame0014,poorly
3882,q_26_main_1_30fps_frame0029.png,q_26_main_1_30fps_frame0029,poorly
3882,q_26_main_1_30fps_frame0044.png,q_26_main_1_30fps_frame0044,poorly
3882,q_26_main_1_30fps_frame0059.png,q_26_main_1_30fps_frame0059,Poorly.
3882,q_26_main_1_30fps_frame0074.png,q_26_main_1_30fps_frame0074,poorly
3882,q_26_main_1_30fps_frame0089.png,q_26_main_1_30fps_frame0089,poorly
3882,q_27_main_0_30fps_frame0014.png,q_27_main_0_30fps_frame0014,Poorly.
3882,q_27_main_0_30fps_frame0029.png,q_27_main_0_30fps_frame0029,Poorly.
3882,q_27_main_0_30fps_frame0044.png,q_27_main_0_30fps_frame0044,Poorly.
3882,q_27_main_0_30fps_frame0059.png,q_27_main_0_30fps_frame0059,Poorly.
3882,q_27_main_0_30fps_frame0074.png,q_27_main_0_30fps_frame0074,Poorly.
3882,q_27_main_0_30fps_frame0089.png,q_27_main_0_30fps_frame0089,poorly
3882,q_28_main_0_30fps_frame0015.png,q_28_main_0_30fps_frame0015,Poorly.
3882,q_28_main_0_30fps_frame0030.png,q_28_main_0_30fps_frame0030,poorly
3882,q_28_main_0_30fps_frame0045.png,q_28_main_0_30fps_frame0045,Poorly.
3882,q_28_main_0_30fps_frame0060.png,q_28_main_0_30fps_frame0060,poorly
3882,q_28_main_0_30fps_frame0075.png,q_28_main_0_30fps_frame0075,Poorly.
3882,q_28_main_0_30fps_frame0090.png,q_28_main_0_30fps_frame0090,Poorly.
3882,q_2_main_1_30fps_frame0015.png,q_2_main_1_30fps_frame0015,Poorly.
3882,q_2_main_1_30fps_frame0030.png,q_2_main_1_30fps_frame0030,poorly
3882,q_2_main_1_30fps_frame0045.png,q_2_main_1_30fps_frame0045,Poorly.
3882,q_2_main_1_30fps_frame0060.png,q_2_main_1_30fps_frame0060,Poorly.
3882,q_2_main_1_30fps_frame0075.png,q_2_main_1_30fps_frame0075,poorly
3882,q_2_main_1_30fps_frame0090.png,q_2_main_1_30fps_frame0090,poorly
3882,q_3_main_1_30fps_frame0014.png,q_3_main_1_30fps_frame0014,poorly
3882,q_3_main_1_30fps_frame0029.png,q_3_main_1_30fps_frame0029,poorly
3882,q_3_main_1_30fps_frame0044.png,q_3_main_1_30fps_frame0044,Poorly.
3882,q_3_main_1_30fps_frame0059.png,q_3_main_1_30fps_frame0059,Poorly.
3882,q_3_main_1_30fps_frame0074.png,q_3_main_1_30fps_frame0074,Poorly.
3882,q_3_main_1_30fps_frame0089.png,q_3_main_1_30fps_frame0089,poorly
3882,q_6_main_1_30fps_frame0014.png,q_6_main_1_30fps_frame0014,poorly
3882,q_6_main_1_30fps_frame0029.png,q_6_main_1_30fps_frame0029,poorly
3882,q_6_main_1_30fps_frame0044.png,q_6_main_1_30fps_frame0044,poorly
3882,q_6_main_1_30fps_frame0059.png,q_6_main_1_30fps_frame0059,poorly
3882,q_6_main_1_30fps_frame0074.png,q_6_main_1_30fps_frame0074,Poorly.
3882,q_6_main_1_30fps_frame0089.png,q_6_main_1_30fps_frame0089,Poorly.
3882,q_8_main_0_30fps_frame0014.png,q_8_main_0_30fps_frame0014,poorly
3882,q_8_main_0_30fps_frame0029.png,q_8_main_0_30fps_frame0029,Poorly.
3882,q_8_main_0_30fps_frame0044.png,q_8_main_0_30fps_frame0044,Poorly.
3882,q_8_main_0_30fps_frame0059.png,q_8_main_0_30fps_frame0059,poorly
3882,q_8_main_0_30fps_frame0074.png,q_8_main_0_30fps_frame0074,poorly
3882,q_8_main_0_30fps_frame0089.png,q_8_main_0_30fps_frame0089,Poorly.
3882,q_9_main_1_30fps_frame0015.png,q_9_main_1_30fps_frame0015,Poorly.
3882,q_9_main_1_30fps_frame0030.png,q_9_main_1_30fps_frame0030,Poorly.
3882,q_9_main_1_30fps_frame0045.png,q_9_main_1_30fps_frame0045,Poorly.
3882,q_9_main_1_30fps_frame0060.png,q_9_main_1_30fps_frame0060,Poorly.
3882,q_9_main_1_30fps_frame0075.png,q_9_main_1_30fps_frame0075,Poorly.
3882,q_9_main_1_30fps_frame0090.png,q_9_main_1_30fps_frame0090,Poorly.
5009,q_10_main_0_30fps_frame0013.png,q_10_main_0_30fps_frame0013,poorly.
5009,q_10_main_0_30fps_frame0028.png,q_10_main_0_30fps_frame0028,Poorly.
5009,q_10_main_0_30fps_frame0043.png,q_10_main_0_30fps_frame0043,Poorly.
5009,q_10_main_0_30fps_frame0058.png,q_10_main_0_30fps_frame0058,Poorly.
5009,q_10_main_0_30fps_frame0073.png,q_10_main_0_30fps_frame0073,Poorly.
5009,q_10_main_0_30fps_frame0088.png,q_10_main_0_30fps_frame0088,Poorly.
5009,q_11_main_1_30fps_frame0014.png,q_11_main_1_30fps_frame0014,Poorly.
5009,q_11_main_1_30fps_frame0029.png,q_11_main_1_30fps_frame0029,Poorly.
5009,q_11_main_1_30fps_frame0044.png,q_11_main_1_30fps_frame0044,Poorly.
5009,q_11_main_1_30fps_frame0059.png,q_11_main_1_30fps_frame0059,Poorly.
5009,q_11_main_1_30fps_frame0074.png,q_11_main_1_30fps_frame0074,poorly.
5009,q_11_main_1_30fps_frame0089.png,q_11_main_1_30fps_frame0089,poorly.
5009,q_12_main_1_30fps_frame0015.png,q_12_main_1_30fps_frame0015,Poorly.
5009,q_12_main_1_30fps_frame0030.png,q_12_main_1_30fps_frame0030,Poorly.
5009,q_12_main_1_30fps_frame0045.png,q_12_main_1_30fps_frame0045,poorly
5009,q_12_main_1_30fps_frame0060.png,q_12_main_1_30fps_frame0060,Poorly.
5009,q_12_main_1_30fps_frame0075.png,q_12_main_1_30fps_frame0075,Poorly.
